sheet_name,indicatorCode,dataset,validAges,validSexes,validKPs,typeOptions
TX,TX_PVLS.N.Age/Sex/Indication/HIVStatus.20T.Routine,MER,<01,Female,,TA
TX,TX_PVLS.N.Age/Sex/Indication/HIVStatus.20T.Routine,MER,01-04,Female,,DSD
TX,TX_PVLS.N.Age/Sex/Indication/HIVStatus.20T.Routine,MER,01-04,Female,,TA
TX,TX_PVLS.N.Age/Sex/Indication/HIVStatus.20T.Routine,MER,05-09,Female,,DSD
TX,TX_PVLS.N.Age/Sex/Indication/HIVStatus.20T.Routine,MER,05-09,Female,,TA
TX,TX_PVLS.N.Age/Sex/Indication/HIVStatus.20T.Routine,MER,10-14,Female,,DSD
TX,TX_PVLS.N.Age/Sex/Indication/HIVStatus.20T.Routine,MER,10-14,Female,,TA
TX,TX_PVLS.N.Age/Sex/Indication/HIVStatus.20T.Routine,MER,15-19,Female,,DSD
TX,TX_PVLS.N.Age/Sex/Indication/HIVStatus.20T.Routine,MER,15-19,Female,,TA
TX,TX_PVLS.N.Age/Sex/Indication/HIVStatus.20T.Routine,MER,20-24,Female,,DSD
TX,TX_PVLS.N.Age/Sex/Indication/HIVStatus.20T.Routine,MER,20-24,Female,,TA
TX,TX_PVLS.N.Age/Sex/Indication/HIVStatus.20T.Routine,MER,25-29,Female,,DSD
TX,TX_PVLS.N.Age/Sex/Indication/HIVStatus.20T.Routine,MER,25-29,Female,,TA
TX,TX_PVLS.N.Age/Sex/Indication/HIVStatus.20T.Routine,MER,30-34,Female,,DSD
TX,TX_PVLS.N.Age/Sex/Indication/HIVStatus.20T.Routine,MER,30-34,Female,,TA
TX,TX_PVLS.N.Age/Sex/Indication/HIVStatus.20T.Routine,MER,35-39,Female,,DSD
TX,TX_PVLS.N.Age/Sex/Indication/HIVStatus.20T.Routine,MER,35-39,Female,,TA
TX,TX_PVLS.N.Age/Sex/Indication/HIVStatus.20T.Routine,MER,40-44,Female,,DSD
TX,TX_PVLS.N.Age/Sex/Indication/HIVStatus.20T.Routine,MER,40-44,Female,,TA
TX,TX_PVLS.N.Age/Sex/Indication/HIVStatus.20T.Routine,MER,45-49,Female,,DSD
TX,TX_PVLS.N.Age/Sex/Indication/HIVStatus.20T.Routine,MER,45-49,Female,,TA
TX,TX_PVLS.N.Age/Sex/Indication/HIVStatus.20T.Routine,MER,50+,Female,,DSD
TX,TX_PVLS.N.Age/Sex/Indication/HIVStatus.20T.Routine,MER,50+,Female,,TA
TX,TX_PVLS.N.Age/Sex/Indication/HIVStatus.20T.Routine,MER,<01,Male,,DSD
TX,TX_PVLS.N.Age/Sex/Indication/HIVStatus.20T.Routine,MER,<01,Male,,TA
TX,TX_PVLS.N.Age/Sex/Indication/HIVStatus.20T.Routine,MER,01-04,Male,,DSD
TX,TX_PVLS.N.Age/Sex/Indication/HIVStatus.20T.Routine,MER,01-04,Male,,TA
TX,TX_PVLS.N.Age/Sex/Indication/HIVStatus.20T.Routine,MER,05-09,Male,,DSD
TX,TX_PVLS.N.Age/Sex/Indication/HIVStatus.20T.Routine,MER,05-09,Male,,TA
TX,TX_PVLS.N.Age/Sex/Indication/HIVStatus.20T.Routine,MER,10-14,Male,,DSD
TX,TX_PVLS.N.Age/Sex/Indication/HIVStatus.20T.Routine,MER,10-14,Male,,TA
TX,TX_PVLS.N.Age/Sex/Indication/HIVStatus.20T.Routine,MER,15-19,Male,,DSD
TX,TX_PVLS.N.Age/Sex/Indication/HIVStatus.20T.Routine,MER,15-19,Male,,TA
TX,TX_PVLS.N.Age/Sex/Indication/HIVStatus.20T.Routine,MER,20-24,Male,,DSD
TX,TX_PVLS.N.Age/Sex/Indication/HIVStatus.20T.Routine,MER,20-24,Male,,TA
TX,TX_PVLS.N.Age/Sex/Indication/HIVStatus.20T.Routine,MER,25-29,Male,,DSD
TX,TX_PVLS.N.Age/Sex/Indication/HIVStatus.20T.Routine,MER,25-29,Male,,TA
TX,TX_PVLS.N.Age/Sex/Indication/HIVStatus.20T.Routine,MER,30-34,Male,,DSD
TX,TX_PVLS.N.Age/Sex/Indication/HIVStatus.20T.Routine,MER,30-34,Male,,TA
TX,TX_PVLS.N.Age/Sex/Indication/HIVStatus.20T.Routine,MER,35-39,Male,,DSD
TX,TX_PVLS.N.Age/Sex/Indication/HIVStatus.20T.Routine,MER,35-39,Male,,TA
TX,TX_PVLS.N.Age/Sex/Indication/HIVStatus.20T.Routine,MER,40-44,Male,,DSD
TX,TX_PVLS.N.Age/Sex/Indication/HIVStatus.20T.Routine,MER,40-44,Male,,TA
TX,TX_PVLS.N.Age/Sex/Indication/HIVStatus.20T.Routine,MER,45-49,Male,,DSD
TX,TX_PVLS.N.Age/Sex/Indication/HIVStatus.20T.Routine,MER,45-49,Male,,TA
TX,TX_PVLS.N.Age/Sex/Indication/HIVStatus.20T.Routine,MER,50+,Male,,DSD
TX,TX_PVLS.N.Age/Sex/Indication/HIVStatus.20T.Routine,MER,50+,Male,,TA
CXCA,CXCA_SCRN.N.Age/Sex/HIVStatus.20T,MER,25-29,Female,,DSD
CXCA,CXCA_SCRN.N.Age/Sex/HIVStatus.20T,MER,25-29,Female,,TA
CXCA,CXCA_SCRN.N.Age/Sex/HIVStatus.20T,MER,30-34,Female,,DSD
CXCA,CXCA_SCRN.N.Age/Sex/HIVStatus.20T,MER,30-34,Female,,TA
CXCA,CXCA_SCRN.N.Age/Sex/HIVStatus.20T,MER,35-39,Female,,DSD
CXCA,CXCA_SCRN.N.Age/Sex/HIVStatus.20T,MER,35-39,Female,,TA
CXCA,CXCA_SCRN.N.Age/Sex/HIVStatus.20T,MER,40-44,Female,,DSD
CXCA,CXCA_SCRN.N.Age/Sex/HIVStatus.20T,MER,40-44,Female,,TA
CXCA,CXCA_SCRN.N.Age/Sex/HIVStatus.20T,MER,45-49,Female,,DSD
CXCA,CXCA_SCRN.N.Age/Sex/HIVStatus.20T,MER,45-49,Female,,TA
HTS,HTS_INDEX_COM.N.Age/Sex/Result.20T.NewPos,MER,01-04,Female,,DSD
HTS,HTS_INDEX_COM.N.Age/Sex/Result.20T.NewPos,MER,01-04,Female,,TA
HTS,HTS_INDEX_COM.N.Age/Sex/Result.20T.NewPos,MER,05-09,Female,,DSD
HTS,HTS_INDEX_COM.N.Age/Sex/Result.20T.NewPos,MER,05-09,Female,,TA
HTS,HTS_INDEX_COM.N.Age/Sex/Result.20T.NewPos,MER,10-14,Female,,DSD
HTS,HTS_INDEX_COM.N.Age/Sex/Result.20T.NewPos,MER,10-14,Female,,TA
HTS,HTS_INDEX_COM.N.Age/Sex/Result.20T.NewPos,MER,15-19,Female,,DSD
HTS,HTS_INDEX_COM.N.Age/Sex/Result.20T.NewPos,MER,15-19,Female,,TA
HTS,HTS_INDEX_COM.N.Age/Sex/Result.20T.NewPos,MER,20-24,Female,,DSD
HTS,HTS_INDEX_COM.N.Age/Sex/Result.20T.NewPos,MER,20-24,Female,,TA
HTS,HTS_INDEX_COM.N.Age/Sex/Result.20T.NewPos,MER,25-29,Female,,DSD
HTS,HTS_INDEX_COM.N.Age/Sex/Result.20T.NewPos,MER,25-29,Female,,TA
HTS,HTS_INDEX_COM.N.Age/Sex/Result.20T.NewPos,MER,30-34,Female,,DSD
HTS,HTS_INDEX_COM.N.Age/Sex/Result.20T.NewPos,MER,30-34,Female,,TA
HTS,HTS_INDEX_COM.N.Age/Sex/Result.20T.NewPos,MER,35-39,Female,,DSD
HTS,HTS_INDEX_COM.N.Age/Sex/Result.20T.NewPos,MER,35-39,Female,,TA
HTS,HTS_INDEX_COM.N.Age/Sex/Result.20T.NewPos,MER,40-44,Female,,DSD
HTS,HTS_INDEX_COM.N.Age/Sex/Result.20T.NewPos,MER,40-44,Female,,TA
HTS,HTS_INDEX_COM.N.Age/Sex/Result.20T.NewPos,MER,45-49,Female,,DSD
HTS,HTS_INDEX_COM.N.Age/Sex/Result.20T.NewPos,MER,45-49,Female,,TA
HTS,HTS_INDEX_COM.N.Age/Sex/Result.20T.NewPos,MER,50+,Female,,DSD
HTS,HTS_INDEX_COM.N.Age/Sex/Result.20T.NewPos,MER,50+,Female,,TA
HTS,HTS_INDEX_COM.N.Age/Sex/Result.20T.NewPos,MER,01-04,Male,,DSD
HTS,HTS_INDEX_COM.N.Age/Sex/Result.20T.NewPos,MER,01-04,Male,,TA
HTS,HTS_INDEX_COM.N.Age/Sex/Result.20T.NewPos,MER,05-09,Male,,DSD
HTS,HTS_INDEX_COM.N.Age/Sex/Result.20T.NewPos,MER,05-09,Male,,TA
HTS,HTS_INDEX_COM.N.Age/Sex/Result.20T.NewPos,MER,10-14,Male,,DSD
HTS,HTS_INDEX_COM.N.Age/Sex/Result.20T.NewPos,MER,10-14,Male,,TA
HTS,HTS_INDEX_COM.N.Age/Sex/Result.20T.NewPos,MER,15-19,Male,,DSD
HTS,HTS_INDEX_COM.N.Age/Sex/Result.20T.NewPos,MER,15-19,Male,,TA
HTS,HTS_INDEX_COM.N.Age/Sex/Result.20T.NewPos,MER,20-24,Male,,DSD
HTS,HTS_INDEX_COM.N.Age/Sex/Result.20T.NewPos,MER,20-24,Male,,TA
HTS,HTS_INDEX_COM.N.Age/Sex/Result.20T.NewPos,MER,25-29,Male,,DSD
HTS,HTS_INDEX_COM.N.Age/Sex/Result.20T.NewPos,MER,25-29,Male,,TA
HTS,HTS_INDEX_COM.N.Age/Sex/Result.20T.NewPos,MER,30-34,Male,,DSD
HTS,HTS_INDEX_COM.N.Age/Sex/Result.20T.NewPos,MER,30-34,Male,,TA
HTS,HTS_INDEX_COM.N.Age/Sex/Result.20T.NewPos,MER,35-39,Male,,DSD
HTS,HTS_INDEX_COM.N.Age/Sex/Result.20T.NewPos,MER,35-39,Male,,TA
HTS,HTS_INDEX_COM.N.Age/Sex/Result.20T.NewPos,MER,40-44,Male,,DSD
HTS,HTS_INDEX_COM.N.Age/Sex/Result.20T.NewPos,MER,40-44,Male,,TA
HTS,HTS_INDEX_COM.N.Age/Sex/Result.20T.NewPos,MER,45-49,Male,,DSD
HTS,HTS_INDEX_COM.N.Age/Sex/Result.20T.NewPos,MER,45-49,Male,,TA
HTS,HTS_INDEX_COM.N.Age/Sex/Result.20T.NewPos,MER,50+,Male,,DSD
HTS,HTS_INDEX_COM.N.Age/Sex/Result.20T.NewPos,MER,50+,Male,,TA
HTS,HTS_INDEX_COM.N.Age/Sex/Result.20T.NewNeg,MER,01-04,Female,,DSD
HTS,HTS_INDEX_COM.N.Age/Sex/Result.20T.NewNeg,MER,01-04,Female,,TA
HTS,HTS_INDEX_COM.N.Age/Sex/Result.20T.NewNeg,MER,05-09,Female,,DSD
HTS,HTS_INDEX_COM.N.Age/Sex/Result.20T.NewNeg,MER,05-09,Female,,TA
HTS,HTS_INDEX_COM.N.Age/Sex/Result.20T.NewNeg,MER,10-14,Female,,DSD
HTS,HTS_INDEX_COM.N.Age/Sex/Result.20T.NewNeg,MER,10-14,Female,,TA
HTS,HTS_INDEX_COM.N.Age/Sex/Result.20T.NewNeg,MER,15-19,Female,,DSD
HTS,HTS_INDEX_COM.N.Age/Sex/Result.20T.NewNeg,MER,15-19,Female,,TA
HTS,HTS_INDEX_COM.N.Age/Sex/Result.20T.NewNeg,MER,20-24,Female,,DSD
HTS,HTS_INDEX_COM.N.Age/Sex/Result.20T.NewNeg,MER,20-24,Female,,TA
HTS,HTS_INDEX_COM.N.Age/Sex/Result.20T.NewNeg,MER,25-29,Female,,DSD
HTS,HTS_INDEX_COM.N.Age/Sex/Result.20T.NewNeg,MER,25-29,Female,,TA
HTS,HTS_INDEX_COM.N.Age/Sex/Result.20T.NewNeg,MER,30-34,Female,,DSD
HTS,HTS_INDEX_COM.N.Age/Sex/Result.20T.NewNeg,MER,30-34,Female,,TA
HTS,HTS_INDEX_COM.N.Age/Sex/Result.20T.NewNeg,MER,35-39,Female,,DSD
HTS,HTS_INDEX_COM.N.Age/Sex/Result.20T.NewNeg,MER,35-39,Female,,TA
HTS,HTS_INDEX_COM.N.Age/Sex/Result.20T.NewNeg,MER,40-44,Female,,DSD
HTS,HTS_INDEX_COM.N.Age/Sex/Result.20T.NewNeg,MER,40-44,Female,,TA
HTS,HTS_INDEX_COM.N.Age/Sex/Result.20T.NewNeg,MER,45-49,Female,,DSD
HTS,HTS_INDEX_COM.N.Age/Sex/Result.20T.NewNeg,MER,45-49,Female,,TA
HTS,HTS_INDEX_COM.N.Age/Sex/Result.20T.NewNeg,MER,50+,Female,,DSD
HTS,HTS_INDEX_COM.N.Age/Sex/Result.20T.NewNeg,MER,50+,Female,,TA
HTS,HTS_INDEX_COM.N.Age/Sex/Result.20T.NewNeg,MER,01-04,Male,,DSD
HTS,HTS_INDEX_COM.N.Age/Sex/Result.20T.NewNeg,MER,01-04,Male,,TA
HTS,HTS_INDEX_COM.N.Age/Sex/Result.20T.NewNeg,MER,05-09,Male,,DSD
HTS,HTS_INDEX_COM.N.Age/Sex/Result.20T.NewNeg,MER,05-09,Male,,TA
HTS,HTS_INDEX_COM.N.Age/Sex/Result.20T.NewNeg,MER,10-14,Male,,DSD
HTS,HTS_INDEX_COM.N.Age/Sex/Result.20T.NewNeg,MER,10-14,Male,,TA
HTS,HTS_INDEX_COM.N.Age/Sex/Result.20T.NewNeg,MER,15-19,Male,,DSD
HTS,HTS_INDEX_COM.N.Age/Sex/Result.20T.NewNeg,MER,15-19,Male,,TA
HTS,HTS_INDEX_COM.N.Age/Sex/Result.20T.NewNeg,MER,20-24,Male,,DSD
HTS,HTS_INDEX_COM.N.Age/Sex/Result.20T.NewNeg,MER,20-24,Male,,TA
HTS,HTS_INDEX_COM.N.Age/Sex/Result.20T.NewNeg,MER,25-29,Male,,DSD
HTS,HTS_INDEX_COM.N.Age/Sex/Result.20T.NewNeg,MER,25-29,Male,,TA
HTS,HTS_INDEX_COM.N.Age/Sex/Result.20T.NewNeg,MER,30-34,Male,,DSD
HTS,HTS_INDEX_COM.N.Age/Sex/Result.20T.NewNeg,MER,30-34,Male,,TA
HTS,HTS_INDEX_COM.N.Age/Sex/Result.20T.NewNeg,MER,35-39,Male,,DSD
HTS,HTS_INDEX_COM.N.Age/Sex/Result.20T.NewNeg,MER,35-39,Male,,TA
HTS,HTS_INDEX_COM.N.Age/Sex/Result.20T.NewNeg,MER,40-44,Male,,DSD
HTS,HTS_INDEX_COM.N.Age/Sex/Result.20T.NewNeg,MER,40-44,Male,,TA
HTS,HTS_INDEX_COM.N.Age/Sex/Result.20T.NewNeg,MER,45-49,Male,,DSD
HTS,HTS_INDEX_COM.N.Age/Sex/Result.20T.NewNeg,MER,45-49,Male,,TA
HTS,HTS_INDEX_COM.N.Age/Sex/Result.20T.NewNeg,MER,50+,Male,,DSD
HTS,HTS_INDEX_COM.N.Age/Sex/Result.20T.NewNeg,MER,50+,Male,,TA
HTS,HTS_INDEX_FAC.N.Age/Sex/Result.20T.NewPos,MER,01-04,Female,,DSD
HTS,HTS_INDEX_FAC.N.Age/Sex/Result.20T.NewPos,MER,01-04,Female,,TA
HTS,HTS_INDEX_FAC.N.Age/Sex/Result.20T.NewPos,MER,05-09,Female,,DSD
HTS,HTS_INDEX_FAC.N.Age/Sex/Result.20T.NewPos,MER,05-09,Female,,TA
HTS,HTS_INDEX_FAC.N.Age/Sex/Result.20T.NewPos,MER,10-14,Female,,DSD
HTS,HTS_INDEX_FAC.N.Age/Sex/Result.20T.NewPos,MER,10-14,Female,,TA
HTS,HTS_INDEX_FAC.N.Age/Sex/Result.20T.NewPos,MER,15-19,Female,,DSD
HTS,HTS_INDEX_FAC.N.Age/Sex/Result.20T.NewPos,MER,15-19,Female,,TA
HTS,HTS_INDEX_FAC.N.Age/Sex/Result.20T.NewPos,MER,20-24,Female,,DSD
HTS,HTS_INDEX_FAC.N.Age/Sex/Result.20T.NewPos,MER,20-24,Female,,TA
HTS,HTS_INDEX_FAC.N.Age/Sex/Result.20T.NewPos,MER,25-29,Female,,DSD
HTS,HTS_INDEX_FAC.N.Age/Sex/Result.20T.NewPos,MER,25-29,Female,,TA
HTS,HTS_INDEX_FAC.N.Age/Sex/Result.20T.NewPos,MER,30-34,Female,,DSD
HTS,HTS_INDEX_FAC.N.Age/Sex/Result.20T.NewPos,MER,30-34,Female,,TA
HTS,HTS_INDEX_FAC.N.Age/Sex/Result.20T.NewPos,MER,35-39,Female,,DSD
HTS,HTS_INDEX_FAC.N.Age/Sex/Result.20T.NewPos,MER,35-39,Female,,TA
HTS,HTS_INDEX_FAC.N.Age/Sex/Result.20T.NewPos,MER,40-44,Female,,DSD
HTS,HTS_INDEX_FAC.N.Age/Sex/Result.20T.NewPos,MER,40-44,Female,,TA
HTS,HTS_INDEX_FAC.N.Age/Sex/Result.20T.NewPos,MER,45-49,Female,,DSD
HTS,HTS_INDEX_FAC.N.Age/Sex/Result.20T.NewPos,MER,45-49,Female,,TA
HTS,HTS_INDEX_FAC.N.Age/Sex/Result.20T.NewPos,MER,50+,Female,,DSD
HTS,HTS_INDEX_FAC.N.Age/Sex/Result.20T.NewPos,MER,50+,Female,,TA
HTS,HTS_INDEX_FAC.N.Age/Sex/Result.20T.NewPos,MER,01-04,Male,,DSD
HTS,HTS_INDEX_FAC.N.Age/Sex/Result.20T.NewPos,MER,01-04,Male,,TA
HTS,HTS_INDEX_FAC.N.Age/Sex/Result.20T.NewPos,MER,05-09,Male,,DSD
HTS,HTS_INDEX_FAC.N.Age/Sex/Result.20T.NewPos,MER,05-09,Male,,TA
HTS,HTS_INDEX_FAC.N.Age/Sex/Result.20T.NewPos,MER,10-14,Male,,DSD
HTS,HTS_INDEX_FAC.N.Age/Sex/Result.20T.NewPos,MER,10-14,Male,,TA
HTS,HTS_INDEX_FAC.N.Age/Sex/Result.20T.NewPos,MER,15-19,Male,,DSD
HTS,HTS_INDEX_FAC.N.Age/Sex/Result.20T.NewPos,MER,15-19,Male,,TA
HTS,HTS_INDEX_FAC.N.Age/Sex/Result.20T.NewPos,MER,20-24,Male,,DSD
HTS,HTS_INDEX_FAC.N.Age/Sex/Result.20T.NewPos,MER,20-24,Male,,TA
HTS,HTS_INDEX_FAC.N.Age/Sex/Result.20T.NewPos,MER,25-29,Male,,DSD
HTS,HTS_INDEX_FAC.N.Age/Sex/Result.20T.NewPos,MER,25-29,Male,,TA
HTS,HTS_INDEX_FAC.N.Age/Sex/Result.20T.NewPos,MER,30-34,Male,,DSD
HTS,HTS_INDEX_FAC.N.Age/Sex/Result.20T.NewPos,MER,30-34,Male,,TA
HTS,HTS_INDEX_FAC.N.Age/Sex/Result.20T.NewPos,MER,35-39,Male,,DSD
HTS,HTS_INDEX_FAC.N.Age/Sex/Result.20T.NewPos,MER,35-39,Male,,TA
HTS,HTS_INDEX_FAC.N.Age/Sex/Result.20T.NewPos,MER,40-44,Male,,DSD
HTS,HTS_INDEX_FAC.N.Age/Sex/Result.20T.NewPos,MER,40-44,Male,,TA
HTS,HTS_INDEX_FAC.N.Age/Sex/Result.20T.NewPos,MER,45-49,Male,,DSD
HTS,HTS_INDEX_FAC.N.Age/Sex/Result.20T.NewPos,MER,45-49,Male,,TA
HTS,HTS_INDEX_FAC.N.Age/Sex/Result.20T.NewPos,MER,50+,Male,,DSD
HTS,HTS_INDEX_FAC.N.Age/Sex/Result.20T.NewPos,MER,50+,Male,,TA
HTS,HTS_INDEX_FAC.N.Age/Sex/Result.20T.NewNeg,MER,01-04,Female,,DSD
HTS,HTS_INDEX_FAC.N.Age/Sex/Result.20T.NewNeg,MER,01-04,Female,,TA
HTS,HTS_INDEX_FAC.N.Age/Sex/Result.20T.NewNeg,MER,05-09,Female,,DSD
HTS,HTS_INDEX_FAC.N.Age/Sex/Result.20T.NewNeg,MER,05-09,Female,,TA
HTS,HTS_INDEX_FAC.N.Age/Sex/Result.20T.NewNeg,MER,10-14,Female,,DSD
HTS,HTS_INDEX_FAC.N.Age/Sex/Result.20T.NewNeg,MER,10-14,Female,,TA
HTS,HTS_INDEX_FAC.N.Age/Sex/Result.20T.NewNeg,MER,15-19,Female,,DSD
HTS,HTS_INDEX_FAC.N.Age/Sex/Result.20T.NewNeg,MER,15-19,Female,,TA
HTS,HTS_INDEX_FAC.N.Age/Sex/Result.20T.NewNeg,MER,20-24,Female,,DSD
HTS,HTS_INDEX_FAC.N.Age/Sex/Result.20T.NewNeg,MER,20-24,Female,,TA
HTS,HTS_INDEX_FAC.N.Age/Sex/Result.20T.NewNeg,MER,25-29,Female,,DSD
HTS,HTS_INDEX_FAC.N.Age/Sex/Result.20T.NewNeg,MER,25-29,Female,,TA
HTS,HTS_INDEX_FAC.N.Age/Sex/Result.20T.NewNeg,MER,30-34,Female,,DSD
HTS,HTS_INDEX_FAC.N.Age/Sex/Result.20T.NewNeg,MER,30-34,Female,,TA
HTS,HTS_INDEX_FAC.N.Age/Sex/Result.20T.NewNeg,MER,35-39,Female,,DSD
HTS,HTS_INDEX_FAC.N.Age/Sex/Result.20T.NewNeg,MER,35-39,Female,,TA
HTS,HTS_INDEX_FAC.N.Age/Sex/Result.20T.NewNeg,MER,40-44,Female,,DSD
HTS,HTS_INDEX_FAC.N.Age/Sex/Result.20T.NewNeg,MER,40-44,Female,,TA
HTS,HTS_INDEX_FAC.N.Age/Sex/Result.20T.NewNeg,MER,45-49,Female,,DSD
HTS,HTS_INDEX_FAC.N.Age/Sex/Result.20T.NewNeg,MER,45-49,Female,,TA
HTS,HTS_INDEX_FAC.N.Age/Sex/Result.20T.NewNeg,MER,50+,Female,,DSD
HTS,HTS_INDEX_FAC.N.Age/Sex/Result.20T.NewNeg,MER,50+,Female,,TA
HTS,HTS_INDEX_FAC.N.Age/Sex/Result.20T.NewNeg,MER,01-04,Male,,DSD
HTS,HTS_INDEX_FAC.N.Age/Sex/Result.20T.NewNeg,MER,01-04,Male,,TA
HTS,HTS_INDEX_FAC.N.Age/Sex/Result.20T.NewNeg,MER,05-09,Male,,DSD
HTS,HTS_INDEX_FAC.N.Age/Sex/Result.20T.NewNeg,MER,05-09,Male,,TA
HTS,HTS_INDEX_FAC.N.Age/Sex/Result.20T.NewNeg,MER,10-14,Male,,DSD
HTS,HTS_INDEX_FAC.N.Age/Sex/Result.20T.NewNeg,MER,10-14,Male,,TA
HTS,HTS_INDEX_FAC.N.Age/Sex/Result.20T.NewNeg,MER,15-19,Male,,DSD
HTS,HTS_INDEX_FAC.N.Age/Sex/Result.20T.NewNeg,MER,15-19,Male,,TA
HTS,HTS_INDEX_FAC.N.Age/Sex/Result.20T.NewNeg,MER,20-24,Male,,DSD
HTS,HTS_INDEX_FAC.N.Age/Sex/Result.20T.NewNeg,MER,20-24,Male,,TA
HTS,HTS_INDEX_FAC.N.Age/Sex/Result.20T.NewNeg,MER,25-29,Male,,DSD
HTS,HTS_INDEX_FAC.N.Age/Sex/Result.20T.NewNeg,MER,25-29,Male,,TA
HTS,HTS_INDEX_FAC.N.Age/Sex/Result.20T.NewNeg,MER,30-34,Male,,DSD
HTS,HTS_INDEX_FAC.N.Age/Sex/Result.20T.NewNeg,MER,30-34,Male,,TA
HTS,HTS_INDEX_FAC.N.Age/Sex/Result.20T.NewNeg,MER,35-39,Male,,DSD
HTS,HTS_INDEX_FAC.N.Age/Sex/Result.20T.NewNeg,MER,35-39,Male,,TA
HTS,HTS_INDEX_FAC.N.Age/Sex/Result.20T.NewNeg,MER,40-44,Male,,DSD
HTS,HTS_INDEX_FAC.N.Age/Sex/Result.20T.NewNeg,MER,40-44,Male,,TA
HTS,HTS_INDEX_FAC.N.Age/Sex/Result.20T.NewNeg,MER,45-49,Male,,DSD
HTS,HTS_INDEX_FAC.N.Age/Sex/Result.20T.NewNeg,MER,45-49,Male,,TA
HTS,HTS_INDEX_FAC.N.Age/Sex/Result.20T.NewNeg,MER,50+,Male,,DSD
HTS,HTS_INDEX_FAC.N.Age/Sex/Result.20T.NewNeg,MER,50+,Male,,TA
HTS,HTS_TST_MobileMod.N.Age/Sex/Result.20T.Positive,MER,01-04,Female,,DSD
HTS,HTS_TST_MobileMod.N.Age/Sex/Result.20T.Positive,MER,01-04,Female,,TA
HTS,HTS_TST_MobileMod.N.Age/Sex/Result.20T.Positive,MER,05-09,Female,,DSD
HTS,HTS_TST_MobileMod.N.Age/Sex/Result.20T.Positive,MER,05-09,Female,,TA
HTS,HTS_TST_MobileMod.N.Age/Sex/Result.20T.Positive,MER,10-14,Female,,DSD
HTS,HTS_TST_MobileMod.N.Age/Sex/Result.20T.Positive,MER,10-14,Female,,TA
HTS,HTS_TST_MobileMod.N.Age/Sex/Result.20T.Positive,MER,15-19,Female,,DSD
HTS,HTS_TST_MobileMod.N.Age/Sex/Result.20T.Positive,MER,15-19,Female,,TA
HTS,HTS_TST_MobileMod.N.Age/Sex/Result.20T.Positive,MER,20-24,Female,,DSD
HTS,HTS_TST_MobileMod.N.Age/Sex/Result.20T.Positive,MER,20-24,Female,,TA
HTS,HTS_TST_MobileMod.N.Age/Sex/Result.20T.Positive,MER,25-29,Female,,DSD
HTS,HTS_TST_MobileMod.N.Age/Sex/Result.20T.Positive,MER,25-29,Female,,TA
HTS,HTS_TST_MobileMod.N.Age/Sex/Result.20T.Positive,MER,30-34,Female,,DSD
HTS,HTS_TST_MobileMod.N.Age/Sex/Result.20T.Positive,MER,30-34,Female,,TA
HTS,HTS_TST_MobileMod.N.Age/Sex/Result.20T.Positive,MER,35-39,Female,,DSD
HTS,HTS_TST_MobileMod.N.Age/Sex/Result.20T.Positive,MER,35-39,Female,,TA
HTS,HTS_TST_MobileMod.N.Age/Sex/Result.20T.Positive,MER,40-44,Female,,DSD
HTS,HTS_TST_MobileMod.N.Age/Sex/Result.20T.Positive,MER,40-44,Female,,TA
HTS,HTS_TST_MobileMod.N.Age/Sex/Result.20T.Positive,MER,45-49,Female,,DSD
HTS,HTS_TST_MobileMod.N.Age/Sex/Result.20T.Positive,MER,45-49,Female,,TA
HTS,HTS_TST_MobileMod.N.Age/Sex/Result.20T.Positive,MER,50+,Female,,DSD
HTS,HTS_TST_MobileMod.N.Age/Sex/Result.20T.Positive,MER,50+,Female,,TA
HTS,HTS_TST_MobileMod.N.Age/Sex/Result.20T.Positive,MER,01-04,Male,,DSD
HTS,HTS_TST_MobileMod.N.Age/Sex/Result.20T.Positive,MER,01-04,Male,,TA
HTS,HTS_TST_MobileMod.N.Age/Sex/Result.20T.Positive,MER,05-09,Male,,DSD
HTS,HTS_TST_MobileMod.N.Age/Sex/Result.20T.Positive,MER,05-09,Male,,TA
HTS,HTS_TST_MobileMod.N.Age/Sex/Result.20T.Positive,MER,10-14,Male,,DSD
HTS,HTS_TST_MobileMod.N.Age/Sex/Result.20T.Positive,MER,10-14,Male,,TA
HTS,HTS_TST_MobileMod.N.Age/Sex/Result.20T.Positive,MER,15-19,Male,,DSD
HTS,HTS_TST_MobileMod.N.Age/Sex/Result.20T.Positive,MER,15-19,Male,,TA
HTS,HTS_TST_MobileMod.N.Age/Sex/Result.20T.Positive,MER,20-24,Male,,DSD
HTS,HTS_TST_MobileMod.N.Age/Sex/Result.20T.Positive,MER,20-24,Male,,TA
HTS,HTS_TST_MobileMod.N.Age/Sex/Result.20T.Positive,MER,25-29,Male,,DSD
HTS,HTS_TST_MobileMod.N.Age/Sex/Result.20T.Positive,MER,25-29,Male,,TA
HTS,HTS_TST_MobileMod.N.Age/Sex/Result.20T.Positive,MER,30-34,Male,,DSD
HTS,HTS_TST_MobileMod.N.Age/Sex/Result.20T.Positive,MER,30-34,Male,,TA
HTS,HTS_TST_MobileMod.N.Age/Sex/Result.20T.Positive,MER,35-39,Male,,DSD
HTS,HTS_TST_MobileMod.N.Age/Sex/Result.20T.Positive,MER,35-39,Male,,TA
HTS,HTS_TST_MobileMod.N.Age/Sex/Result.20T.Positive,MER,40-44,Male,,DSD
