sheet_name,indicatorCode,typeOptions,dataelementuid,dataset,validAges,validSexes,validKPs,categoryoptioncombouid
KP,HTS_TST.N.KeyPop/Result.20T.Negative,DSD,ef1o9r1kDIH,MER,,,TG,KnvSi171hvx
KP,HTS_TST.N.KeyPop/Result.20T.Positive,DSD,ef1o9r1kDIH,MER,,,FSW,YtrkH2Xrb12
KP,HTS_TST.N.KeyPop/Result.20T.Positive,DSD,ef1o9r1kDIH,MER,,,MSM,i8VDE8xLSWJ
KP,HTS_TST.N.KeyPop/Result.20T.Positive,DSD,ef1o9r1kDIH,MER,,,People in prisons and other enclosed settings,NMYN9FAPqWa
KP,HTS_TST.N.KeyPop/Result.20T.Positive,DSD,ef1o9r1kDIH,MER,,,PWID,xYyVHiXrvSi
KP,HTS_TST.N.KeyPop/Result.20T.Positive,DSD,ef1o9r1kDIH,MER,,,TG,vvV2d1YvSSA
Prioritization,IMPATT.PRIORITY_SNU.20T,,r4zbW3owX9n,IMPATT,,,,HllvX50cXC0
KP,KP_ESTIMATES.N.KeyPop/PositiveEstimate.20T,,TZrOPKeA3Xn,IMPATT,,,FSW,hvgp9xnuUrx
KP,KP_ESTIMATES.N.KeyPop/PositiveEstimate.20T,,TZrOPKeA3Xn,IMPATT,,,MSM,X5WOZxTBU2j
KP,KP_ESTIMATES.N.KeyPop/PositiveEstimate.20T,,TZrOPKeA3Xn,IMPATT,,,People in prisons and other enclosed settings,etnBr84tFtJ
KP,KP_ESTIMATES.N.KeyPop/PositiveEstimate.20T,,TZrOPKeA3Xn,IMPATT,,,PWID,mkXXjV42FM9
KP,KP_ESTIMATES.N.KeyPop/PositiveEstimate.20T,,TZrOPKeA3Xn,IMPATT,,,TG,EoZ7f4rkx2g
KP,KP_ESTIMATES.N.KeyPop/Prevalence.20T,,QS76kP8ycWt,IMPATT,,,FSW,hvgp9xnuUrx
KP,KP_ESTIMATES.N.KeyPop/Prevalence.20T,,QS76kP8ycWt,IMPATT,,,MSM,X5WOZxTBU2j
KP,KP_ESTIMATES.N.KeyPop/Prevalence.20T,,QS76kP8ycWt,IMPATT,,,People in prisons and other enclosed settings,etnBr84tFtJ
KP,KP_ESTIMATES.N.KeyPop/Prevalence.20T,,QS76kP8ycWt,IMPATT,,,PWID,mkXXjV42FM9
KP,KP_ESTIMATES.N.KeyPop/Prevalence.20T,,QS76kP8ycWt,IMPATT,,,TG,EoZ7f4rkx2g
KP,KP_ESTIMATES.N.KeyPop/TotalSizeEstimate.20T,,qFyJH6fUPQk,IMPATT,,,FSW,hvgp9xnuUrx
KP,KP_ESTIMATES.N.KeyPop/TotalSizeEstimate.20T,,qFyJH6fUPQk,IMPATT,,,MSM,X5WOZxTBU2j
KP,KP_ESTIMATES.N.KeyPop/TotalSizeEstimate.20T,,qFyJH6fUPQk,IMPATT,,,People in prisons and other enclosed settings,etnBr84tFtJ
KP,KP_ESTIMATES.N.KeyPop/TotalSizeEstimate.20T,,qFyJH6fUPQk,IMPATT,,,PWID,mkXXjV42FM9
KP,KP_ESTIMATES.N.KeyPop/TotalSizeEstimate.20T,,qFyJH6fUPQk,IMPATT,,,TG,EoZ7f4rkx2g
KP,KP_MAT_SUBNAT.N.Sex.20T,,ctGo7s0K63z,SUBNAT,,,Female PWID,bHhcxwpICvc
KP,KP_MAT_SUBNAT.N.Sex.20T,,ctGo7s0K63z,SUBNAT,,,Male PWID,pKlxpSVb56h
KP,KP_MAT.N.Sex.20T,DSD,gG0fbMLqEB5,MER,,,Female PWID,bHhcxwpICvc
KP,KP_MAT.N.Sex.20T,DSD,gG0fbMLqEB5,MER,,,Male PWID,pKlxpSVb56h
KP,KP_PREV.N.KeyPop.20T,DSD,wDWUutgeEX8,MER,,,Female PWID,rpwKzAIR5f4
KP,KP_PREV.N.KeyPop.20T,DSD,wDWUutgeEX8,MER,,,FSW,AkPJat3QJAW
KP,KP_PREV.N.KeyPop.20T,DSD,wDWUutgeEX8,MER,,,Male PWID,S4ixSeMtEoZ
KP,KP_PREV.N.KeyPop.20T,DSD,wDWUutgeEX8,MER,,,MSM not SW,H4zDlK3nU3e
KP,KP_PREV.N.KeyPop.20T,DSD,wDWUutgeEX8,MER,,,MSM SW,uPSmoMfxrjX
KP,KP_PREV.N.KeyPop.20T,DSD,wDWUutgeEX8,MER,,,People in prisons and other enclosed settings,gO96NV54yD4
KP,KP_PREV.N.KeyPop.20T,DSD,wDWUutgeEX8,MER,,,TG not SW,edBMVgUohvf
KP,KP_PREV.N.KeyPop.20T,DSD,wDWUutgeEX8,MER,,,TG SW,fRj8O5iNQlV
OVC,OVC_HIVSTAT.N.total.20T,DSD,TqpIEl7LfV7,MER,,,,HllvX50cXC0
OVC,OVC_SERV.N.Age/Sex/ProgramStatus.20T.Active,DSD,HVzzfyVVIs1,MER,<01,Female,,fUNv9tnH0yE
OVC,OVC_SERV.N.Age/Sex/ProgramStatus.20T.Active,DSD,HVzzfyVVIs1,MER,<01,Male,,tW3awq3NZ5C
OVC,OVC_SERV.N.Age/Sex/ProgramStatus.20T.Active,DSD,HVzzfyVVIs1,MER,01-04,Female,,yaRYLDFGGvW
OVC,OVC_SERV.N.Age/Sex/ProgramStatus.20T.Active,DSD,HVzzfyVVIs1,MER,01-04,Male,,VN6waUEWUTN
OVC,OVC_SERV.N.Age/Sex/ProgramStatus.20T.Active,DSD,HVzzfyVVIs1,MER,05-09,Female,,Ysdr0ArSUta
OVC,OVC_SERV.N.Age/Sex/ProgramStatus.20T.Active,DSD,HVzzfyVVIs1,MER,05-09,Male,,N9AYCFtg5wW
OVC,OVC_SERV.N.Age/Sex/ProgramStatus.20T.Active,DSD,HVzzfyVVIs1,MER,10-14,Female,,oq0C1UNrL9I
OVC,OVC_SERV.N.Age/Sex/ProgramStatus.20T.Active,DSD,HVzzfyVVIs1,MER,10-14,Male,,GrL9qy3Ohxu
OVC,OVC_SERV.N.Age/Sex/ProgramStatus.20T.Active,DSD,HVzzfyVVIs1,MER,15-17,Female,,D6wSlbseHcS
OVC,OVC_SERV.N.Age/Sex/ProgramStatus.20T.Active,DSD,HVzzfyVVIs1,MER,15-17,Male,,T1BuDhdCWQo
OVC,OVC_SERV.N.Age/Sex/ProgramStatus.20T.Active,DSD,HVzzfyVVIs1,MER,18+,Female,,VuVpBxeZzut
OVC,OVC_SERV.N.Age/Sex/ProgramStatus.20T.Active,DSD,HVzzfyVVIs1,MER,18+,Male,,IMBnxfZh8R3
OVC,OVC_SERV.N.Age/Sex/ProgramStatus.20T.Graduated,DSD,HVzzfyVVIs1,MER,<01,Female,,i9vuAWTT8vQ
OVC,OVC_SERV.N.Age/Sex/ProgramStatus.20T.Graduated,DSD,HVzzfyVVIs1,MER,<01,Male,,UivSTzTfqSE
OVC,OVC_SERV.N.Age/Sex/ProgramStatus.20T.Graduated,DSD,HVzzfyVVIs1,MER,01-04,Female,,O1CHxlXcB3F
OVC,OVC_SERV.N.Age/Sex/ProgramStatus.20T.Graduated,DSD,HVzzfyVVIs1,MER,01-04,Male,,QvHUFyVGpWD
OVC,OVC_SERV.N.Age/Sex/ProgramStatus.20T.Graduated,DSD,HVzzfyVVIs1,MER,05-09,Female,,OgfbQcML1KT
OVC,OVC_SERV.N.Age/Sex/ProgramStatus.20T.Graduated,DSD,HVzzfyVVIs1,MER,05-09,Male,,AE3jgQYHowk
OVC,OVC_SERV.N.Age/Sex/ProgramStatus.20T.Graduated,DSD,HVzzfyVVIs1,MER,10-14,Female,,PI1jmadSZra
OVC,OVC_SERV.N.Age/Sex/ProgramStatus.20T.Graduated,DSD,HVzzfyVVIs1,MER,10-14,Male,,GXz9M1UeGTW
OVC,OVC_SERV.N.Age/Sex/ProgramStatus.20T.Graduated,DSD,HVzzfyVVIs1,MER,15-17,Female,,lWgd7h6IVzO
OVC,OVC_SERV.N.Age/Sex/ProgramStatus.20T.Graduated,DSD,HVzzfyVVIs1,MER,15-17,Male,,IyLJlErr9G0
OVC,OVC_SERV.N.Age/Sex/ProgramStatus.20T.Graduated,DSD,HVzzfyVVIs1,MER,18+,Female,,seas7aOv4EW
OVC,OVC_SERV.N.Age/Sex/ProgramStatus.20T.Graduated,DSD,HVzzfyVVIs1,MER,18+,Male,,JpY6MES2IiU
Epi Cascade I,PLHIV.NA.Age/Sex/HIVStatus.20T,,VprOvRGKX9r,IMPATT,<01,Female,,Pv51tDz8wHc
Epi Cascade I,PLHIV.NA.Age/Sex/HIVStatus.20T,,VprOvRGKX9r,IMPATT,<01,Male,,sGE1IjFYNjF
Epi Cascade I,PLHIV.NA.Age/Sex/HIVStatus.20T,,VprOvRGKX9r,IMPATT,01-04,Female,,Pv51tDz8wHc
Epi Cascade I,PLHIV.NA.Age/Sex/HIVStatus.20T,,VprOvRGKX9r,IMPATT,01-04,Male,,sGE1IjFYNjF
Epi Cascade I,PLHIV.NA.Age/Sex/HIVStatus.20T,,VprOvRGKX9r,IMPATT,05-09,Female,,Pv51tDz8wHc
Epi Cascade I,PLHIV.NA.Age/Sex/HIVStatus.20T,,VprOvRGKX9r,IMPATT,05-09,Male,,sGE1IjFYNjF
Epi Cascade I,PLHIV.NA.Age/Sex/HIVStatus.20T,,VprOvRGKX9r,IMPATT,10-14,Female,,Pv51tDz8wHc
Epi Cascade I,PLHIV.NA.Age/Sex/HIVStatus.20T,,VprOvRGKX9r,IMPATT,10-14,Male,,sGE1IjFYNjF
Epi Cascade I,PLHIV.NA.Age/Sex/HIVStatus.20T,,VprOvRGKX9r,IMPATT,15-19,Female,,NxWS31FH6DC
Epi Cascade I,PLHIV.NA.Age/Sex/HIVStatus.20T,,VprOvRGKX9r,IMPATT,15-19,Male,,aXiCuDLkhT1
Epi Cascade I,PLHIV.NA.Age/Sex/HIVStatus.20T,,VprOvRGKX9r,IMPATT,20-24,Female,,NxWS31FH6DC
Epi Cascade I,PLHIV.NA.Age/Sex/HIVStatus.20T,,VprOvRGKX9r,IMPATT,20-24,Male,,aXiCuDLkhT1
Epi Cascade I,PLHIV.NA.Age/Sex/HIVStatus.20T,,VprOvRGKX9r,IMPATT,25-29,Female,,NxWS31FH6DC
Epi Cascade I,PLHIV.NA.Age/Sex/HIVStatus.20T,,VprOvRGKX9r,IMPATT,25-29,Male,,aXiCuDLkhT1
Epi Cascade I,PLHIV.NA.Age/Sex/HIVStatus.20T,,VprOvRGKX9r,IMPATT,30-34,Female,,NxWS31FH6DC
Epi Cascade I,PLHIV.NA.Age/Sex/HIVStatus.20T,,VprOvRGKX9r,IMPATT,30-34,Male,,aXiCuDLkhT1
Epi Cascade I,PLHIV.NA.Age/Sex/HIVStatus.20T,,VprOvRGKX9r,IMPATT,35-39,Female,,NxWS31FH6DC
Epi Cascade I,PLHIV.NA.Age/Sex/HIVStatus.20T,,VprOvRGKX9r,IMPATT,35-39,Male,,aXiCuDLkhT1
Epi Cascade I,PLHIV.NA.Age/Sex/HIVStatus.20T,,VprOvRGKX9r,IMPATT,40-44,Female,,NxWS31FH6DC
Epi Cascade I,PLHIV.NA.Age/Sex/HIVStatus.20T,,VprOvRGKX9r,IMPATT,40-44,Male,,aXiCuDLkhT1
Epi Cascade I,PLHIV.NA.Age/Sex/HIVStatus.20T,,VprOvRGKX9r,IMPATT,45-49,Female,,NxWS31FH6DC
Epi Cascade I,PLHIV.NA.Age/Sex/HIVStatus.20T,,VprOvRGKX9r,IMPATT,45-49,Male,,aXiCuDLkhT1
Epi Cascade I,PLHIV.NA.Age/Sex/HIVStatus.20T,,VprOvRGKX9r,IMPATT,50+,Female,,NxWS31FH6DC
Epi Cascade I,PLHIV.NA.Age/Sex/HIVStatus.20T,,VprOvRGKX9r,IMPATT,50+,Male,,aXiCuDLkhT1
Epi PMTCT,PMTCT_ART_SUBNAT.D.Sex/HIVStatus.20T,,eJaChfuqUTs,SUBNAT,,,,HllvX50cXC0
Epi PMTCT,PMTCT_ART_SUBNAT.N.Sex/HIVStatus/NewExistingArt.20T.Already,,HVBf6Sgi6Jk,SUBNAT,,,,pHpFZ8cqTXF
Epi PMTCT,PMTCT_ART_SUBNAT.N.Sex/HIVStatus/NewExistingArt.20T.New,,HVBf6Sgi6Jk,SUBNAT,,,,Z39DcSv0Sa4
PMTCT_STAT_ART,PMTCT_ART.N.Age/NewExistingART/Sex/HIVStatus.20T.Already,DSD,qesr9meNVYc,MER,10-14,Female,,sPByZmFYnZh
PMTCT_STAT_ART,PMTCT_ART.N.Age/NewExistingART/Sex/HIVStatus.20T.Already,DSD,qesr9meNVYc,MER,15-19,Female,,rCrHJrYGJSl
PMTCT_STAT_ART,PMTCT_ART.N.Age/NewExistingART/Sex/HIVStatus.20T.Already,DSD,qesr9meNVYc,MER,20-24,Female,,jz0vTkTNFGy
PMTCT_STAT_ART,PMTCT_ART.N.Age/NewExistingART/Sex/HIVStatus.20T.Already,DSD,qesr9meNVYc,MER,25-29,Female,,dyREvvyOXaq
PMTCT_STAT_ART,PMTCT_ART.N.Age/NewExistingART/Sex/HIVStatus.20T.Already,DSD,qesr9meNVYc,MER,30-34,Female,,tHOwheNnVZP
PMTCT_STAT_ART,PMTCT_ART.N.Age/NewExistingART/Sex/HIVStatus.20T.Already,DSD,qesr9meNVYc,MER,35-39,Female,,YJQMU2AnExj
PMTCT_STAT_ART,PMTCT_ART.N.Age/NewExistingART/Sex/HIVStatus.20T.Already,DSD,qesr9meNVYc,MER,40-44,Female,,hXyyQtaNPMh
PMTCT_STAT_ART,PMTCT_ART.N.Age/NewExistingART/Sex/HIVStatus.20T.Already,DSD,qesr9meNVYc,MER,45-49,Female,,rldbkAcG6hL
PMTCT_STAT_ART,PMTCT_ART.N.Age/NewExistingART/Sex/HIVStatus.20T.Already,DSD,qesr9meNVYc,MER,50+,Female,,fEUVhqJOtcE
PMTCT_STAT_ART,PMTCT_ART.N.Age/NewExistingART/Sex/HIVStatus.20T.New,DSD,qesr9meNVYc,MER,10-14,Female,,kjmB7uKc99Z
PMTCT_STAT_ART,PMTCT_ART.N.Age/NewExistingART/Sex/HIVStatus.20T.New,DSD,qesr9meNVYc,MER,15-19,Female,,Io640W5BM1N
PMTCT_STAT_ART,PMTCT_ART.N.Age/NewExistingART/Sex/HIVStatus.20T.New,DSD,qesr9meNVYc,MER,20-24,Female,,yBopqmUtvhv
PMTCT_STAT_ART,PMTCT_ART.N.Age/NewExistingART/Sex/HIVStatus.20T.New,DSD,qesr9meNVYc,MER,25-29,Female,,q8kWTLZlUdZ
PMTCT_STAT_ART,PMTCT_ART.N.Age/NewExistingART/Sex/HIVStatus.20T.New,DSD,qesr9meNVYc,MER,30-34,Female,,EArMQ2DyEAp
PMTCT_STAT_ART,PMTCT_ART.N.Age/NewExistingART/Sex/HIVStatus.20T.New,DSD,qesr9meNVYc,MER,35-39,Female,,k8LvIF8sVZj
PMTCT_STAT_ART,PMTCT_ART.N.Age/NewExistingART/Sex/HIVStatus.20T.New,DSD,qesr9meNVYc,MER,40-44,Female,,tH9T37nOaTL
PMTCT_STAT_ART,PMTCT_ART.N.Age/NewExistingART/Sex/HIVStatus.20T.New,DSD,qesr9meNVYc,MER,45-49,Female,,j1nqzfIdu6a
PMTCT_STAT_ART,PMTCT_ART.N.Age/NewExistingART/Sex/HIVStatus.20T.New,DSD,qesr9meNVYc,MER,50+,Female,,Ikut5DXQdXx
PMTCT_EID,PMTCT_EID.N.Age.20T.2mo,DSD,euzbW4INAqn,MER,<= 02 months,,,TRTNKzpystS
PMTCT_EID,PMTCT_EID.N.Age.20T.2to12mo,DSD,euzbW4INAqn,MER,02 - 12 months,,,El4ysmXTL9r
Epi PMTCT,PMTCT_STAT_SUBNAT.D.Sex.20T,,RM8gRoxtsNw,SUBNAT,,,,HllvX50cXC0
Epi PMTCT,PMTCT_STAT_SUBNAT.N.Sex/KnownNewPosNeg.20T.knownPos,,tAE7ZD7p9zu,SUBNAT,,,,g2AcKVKFFTR
Epi PMTCT,PMTCT_STAT_SUBNAT.N.Sex/KnownNewPosNeg.20T.newNeg,,tAE7ZD7p9zu,SUBNAT,,,,FwRU6E2C5kt
Epi PMTCT,PMTCT_STAT_SUBNAT.N.Sex/KnownNewPosNeg.20T.newPos,,tAE7ZD7p9zu,SUBNAT,,,,skZHj1KgCFs
PMTCT_STAT_ART,PMTCT_STAT.D.Age/Sex.20T,DSD,f10j57Ifd7k,MER,10-14,Female,,QazyoPSt2XH
PMTCT_STAT_ART,PMTCT_STAT.D.Age/Sex.20T,DSD,f10j57Ifd7k,MER,15-19,Female,,UN0vy0VSyHQ
PMTCT_STAT_ART,PMTCT_STAT.D.Age/Sex.20T,DSD,f10j57Ifd7k,MER,20-24,Female,,zCrKbLh9x6i
PMTCT_STAT_ART,PMTCT_STAT.D.Age/Sex.20T,DSD,f10j57Ifd7k,MER,25-29,Female,,AkOKGZjTuJH
PMTCT_STAT_ART,PMTCT_STAT.D.Age/Sex.20T,DSD,f10j57Ifd7k,MER,30-34,Female,,NujbceGNYiA
PMTCT_STAT_ART,PMTCT_STAT.D.Age/Sex.20T,DSD,f10j57Ifd7k,MER,35-39,Female,,Za1ntF1ECu4
PMTCT_STAT_ART,PMTCT_STAT.D.Age/Sex.20T,DSD,f10j57Ifd7k,MER,40-44,Female,,uEGqYHYtXfS
PMTCT_STAT_ART,PMTCT_STAT.D.Age/Sex.20T,DSD,f10j57Ifd7k,MER,45-49,Female,,dGTaodokiEE
PMTCT_STAT_ART,PMTCT_STAT.D.Age/Sex.20T,DSD,f10j57Ifd7k,MER,50+,Female,,I4TXHYj3bFL
PMTCT_STAT_ART,PMTCT_STAT.N.Age/Sex/KnownNewResult.20T.KnownPos,DSD,Qdn0vmNSflO,MER,10-14,Female,,VAzPX0jofbR
PMTCT_STAT_ART,PMTCT_STAT.N.Age/Sex/KnownNewResult.20T.KnownPos,DSD,Qdn0vmNSflO,MER,15-19,Female,,lQcycFNg0rl
PMTCT_STAT_ART,PMTCT_STAT.N.Age/Sex/KnownNewResult.20T.KnownPos,DSD,Qdn0vmNSflO,MER,20-24,Female,,HKWsaDC3VlV
PMTCT_STAT_ART,PMTCT_STAT.N.Age/Sex/KnownNewResult.20T.KnownPos,DSD,Qdn0vmNSflO,MER,25-29,Female,,E6ivU7AttrG
PMTCT_STAT_ART,PMTCT_STAT.N.Age/Sex/KnownNewResult.20T.KnownPos,DSD,Qdn0vmNSflO,MER,30-34,Female,,KuTz2tMmJOk
PMTCT_STAT_ART,PMTCT_STAT.N.Age/Sex/KnownNewResult.20T.KnownPos,DSD,Qdn0vmNSflO,MER,35-39,Female,,Wn4BiO9qGQx
PMTCT_STAT_ART,PMTCT_STAT.N.Age/Sex/KnownNewResult.20T.KnownPos,DSD,Qdn0vmNSflO,MER,40-44,Female,,uKw7zNnB6QZ
PMTCT_STAT_ART,PMTCT_STAT.N.Age/Sex/KnownNewResult.20T.KnownPos,DSD,Qdn0vmNSflO,MER,45-49,Female,,Z5iIpHjCGB1
PMTCT_STAT_ART,PMTCT_STAT.N.Age/Sex/KnownNewResult.20T.KnownPos,DSD,Qdn0vmNSflO,MER,50+,Female,,iMLlWF98yCY
PMTCT_STAT_ART,PMTCT_STAT.N.Age/Sex/KnownNewResult.20T.NewNeg,DSD,Qdn0vmNSflO,MER,10-14,Female,,t6J1nthxMhI
PMTCT_STAT_ART,PMTCT_STAT.N.Age/Sex/KnownNewResult.20T.NewNeg,DSD,Qdn0vmNSflO,MER,15-19,Female,,v1SkxpwKWND
PMTCT_STAT_ART,PMTCT_STAT.N.Age/Sex/KnownNewResult.20T.NewNeg,DSD,Qdn0vmNSflO,MER,20-24,Female,,jzATmmu61Pq
PMTCT_STAT_ART,PMTCT_STAT.N.Age/Sex/KnownNewResult.20T.NewNeg,DSD,Qdn0vmNSflO,MER,25-29,Female,,mFpk2mIJQzt
PMTCT_STAT_ART,PMTCT_STAT.N.Age/Sex/KnownNewResult.20T.NewNeg,DSD,Qdn0vmNSflO,MER,30-34,Female,,k8DCBpp9FK9
PMTCT_STAT_ART,PMTCT_STAT.N.Age/Sex/KnownNewResult.20T.NewNeg,DSD,Qdn0vmNSflO,MER,35-39,Female,,lvtUEyjc6Pr
PMTCT_STAT_ART,PMTCT_STAT.N.Age/Sex/KnownNewResult.20T.NewNeg,DSD,Qdn0vmNSflO,MER,40-44,Female,,DFzggejPePH
PMTCT_STAT_ART,PMTCT_STAT.N.Age/Sex/KnownNewResult.20T.NewNeg,DSD,Qdn0vmNSflO,MER,45-49,Female,,fAuEkRp7Do4
PMTCT_STAT_ART,PMTCT_STAT.N.Age/Sex/KnownNewResult.20T.NewNeg,DSD,Qdn0vmNSflO,MER,50+,Female,,aBPjNhCPVGG
PMTCT_STAT_ART,PMTCT_STAT.N.Age/Sex/KnownNewResult.20T.NewPos,DSD,Qdn0vmNSflO,MER,10-14,Female,,lno7KOoC6A6
PMTCT_STAT_ART,PMTCT_STAT.N.Age/Sex/KnownNewResult.20T.NewPos,DSD,Qdn0vmNSflO,MER,15-19,Female,,niWaVaEzwro
PMTCT_STAT_ART,PMTCT_STAT.N.Age/Sex/KnownNewResult.20T.NewPos,DSD,Qdn0vmNSflO,MER,20-24,Female,,M1YseWnfCmm
PMTCT_STAT_ART,PMTCT_STAT.N.Age/Sex/KnownNewResult.20T.NewPos,DSD,Qdn0vmNSflO,MER,25-29,Female,,aDO5rKzIUjj
PMTCT_STAT_ART,PMTCT_STAT.N.Age/Sex/KnownNewResult.20T.NewPos,DSD,Qdn0vmNSflO,MER,30-34,Female,,n9YGebFFYxj
PMTCT_STAT_ART,PMTCT_STAT.N.Age/Sex/KnownNewResult.20T.NewPos,DSD,Qdn0vmNSflO,MER,35-39,Female,,eGjLa8Q27au
PMTCT_STAT_ART,PMTCT_STAT.N.Age/Sex/KnownNewResult.20T.NewPos,DSD,Qdn0vmNSflO,MER,40-44,Female,,CMGPmw4lj5y
PMTCT_STAT_ART,PMTCT_STAT.N.Age/Sex/KnownNewResult.20T.NewPos,DSD,Qdn0vmNSflO,MER,45-49,Female,,UWqNBKojMHM
PMTCT_STAT_ART,PMTCT_STAT.N.Age/Sex/KnownNewResult.20T.NewPos,DSD,Qdn0vmNSflO,MER,50+,Female,,LIyDNqOwzKS
Epi Cascade I,POP_EST.NA.Age/Sex.20T,,KssDaTsGWnS,IMPATT,<01,Female,,cX4HaaoluZT
Epi Cascade I,POP_EST.NA.Age/Sex.20T,,KssDaTsGWnS,IMPATT,<01,Male,,jcHxHYrpHC1
Epi Cascade I,POP_EST.NA.Age/Sex.20T,,KssDaTsGWnS,IMPATT,01-04,Female,,cX4HaaoluZT
Epi Cascade I,POP_EST.NA.Age/Sex.20T,,KssDaTsGWnS,IMPATT,01-04,Male,,jcHxHYrpHC1
Epi Cascade I,POP_EST.NA.Age/Sex.20T,,KssDaTsGWnS,IMPATT,05-09,Female,,cX4HaaoluZT
Epi Cascade I,POP_EST.NA.Age/Sex.20T,,KssDaTsGWnS,IMPATT,05-09,Male,,jcHxHYrpHC1
Epi Cascade I,POP_EST.NA.Age/Sex.20T,,KssDaTsGWnS,IMPATT,10-14,Female,,cX4HaaoluZT
Epi Cascade I,POP_EST.NA.Age/Sex.20T,,KssDaTsGWnS,IMPATT,10-14,Male,,jcHxHYrpHC1
Epi Cascade I,POP_EST.NA.Age/Sex.20T,,KssDaTsGWnS,IMPATT,15-19,Female,,SDbAuPLwtvL
Epi Cascade I,POP_EST.NA.Age/Sex.20T,,KssDaTsGWnS,IMPATT,15-19,Male,,tzaZ9iq5CXg
Epi Cascade I,POP_EST.NA.Age/Sex.20T,,KssDaTsGWnS,IMPATT,20-24,Female,,SDbAuPLwtvL
Epi Cascade I,POP_EST.NA.Age/Sex.20T,,KssDaTsGWnS,IMPATT,20-24,Male,,tzaZ9iq5CXg
Epi Cascade I,POP_EST.NA.Age/Sex.20T,,KssDaTsGWnS,IMPATT,25-29,Female,,SDbAuPLwtvL
Epi Cascade I,POP_EST.NA.Age/Sex.20T,,KssDaTsGWnS,IMPATT,25-29,Male,,tzaZ9iq5CXg
Epi Cascade I,POP_EST.NA.Age/Sex.20T,,KssDaTsGWnS,IMPATT,30-34,Female,,kFAb2AG7EHD
Epi Cascade I,POP_EST.NA.Age/Sex.20T,,KssDaTsGWnS,IMPATT,30-34,Male,,XaWTOlz4Fdz
Epi Cascade I,POP_EST.NA.Age/Sex.20T,,KssDaTsGWnS,IMPATT,35-39,Female,,kFAb2AG7EHD
Epi Cascade I,POP_EST.NA.Age/Sex.20T,,KssDaTsGWnS,IMPATT,35-39,Male,,XaWTOlz4Fdz
Epi Cascade I,POP_EST.NA.Age/Sex.20T,,KssDaTsGWnS,IMPATT,40-44,Female,,kFAb2AG7EHD
Epi Cascade I,POP_EST.NA.Age/Sex.20T,,KssDaTsGWnS,IMPATT,40-44,Male,,XaWTOlz4Fdz
Epi Cascade I,POP_EST.NA.Age/Sex.20T,,KssDaTsGWnS,IMPATT,45-49,Female,,kFAb2AG7EHD
Epi Cascade I,POP_EST.NA.Age/Sex.20T,,KssDaTsGWnS,IMPATT,45-49,Male,,XaWTOlz4Fdz
Epi Cascade I,POP_EST.NA.Age/Sex.20T,,KssDaTsGWnS,IMPATT,50+,Female,,kFAb2AG7EHD
Epi Cascade I,POP_EST.NA.Age/Sex.20T,,KssDaTsGWnS,IMPATT,50+,Male,,XaWTOlz4Fdz
PP,PP_PREV.N.Age/Sex.20T,DSD,LpkXILJwnmO,MER,10-14,Female,,P0cqBlJ3Ghz
PP,PP_PREV.N.Age/Sex.20T,DSD,LpkXILJwnmO,MER,10-14,Male,,f8eYpvE2aSZ
PP,PP_PREV.N.Age/Sex.20T,DSD,LpkXILJwnmO,MER,15-19,Female,,TGsALkz0bQG
PP,PP_PREV.N.Age/Sex.20T,DSD,LpkXILJwnmO,MER,15-19,Male,,x2mzAPrQjjf
PP,PP_PREV.N.Age/Sex.20T,DSD,LpkXILJwnmO,MER,20-24,Female,,YKWgSGP3xBH
PP,PP_PREV.N.Age/Sex.20T,DSD,LpkXILJwnmO,MER,20-24,Male,,gYwyKtfcihP
PP,PP_PREV.N.Age/Sex.20T,DSD,LpkXILJwnmO,MER,25-29,Female,,OiCKvdhZGvw
PP,PP_PREV.N.Age/Sex.20T,DSD,LpkXILJwnmO,MER,25-29,Male,,nyt334Wk5bK
PP,PP_PREV.N.Age/Sex.20T,DSD,LpkXILJwnmO,MER,30-34,Female,,c7KMwWgzW5a
PP,PP_PREV.N.Age/Sex.20T,DSD,LpkXILJwnmO,MER,30-34,Male,,gljJ5HE2SJ2
PP,PP_PREV.N.Age/Sex.20T,DSD,LpkXILJwnmO,MER,35-39,Female,,RB9QXeaFHcN
PP,PP_PREV.N.Age/Sex.20T,DSD,LpkXILJwnmO,MER,35-39,Male,,y0uxt2QCFLB
PP,PP_PREV.N.Age/Sex.20T,DSD,LpkXILJwnmO,MER,40-44,Female,,CEji0MpZ1Nl
PP,PP_PREV.N.Age/Sex.20T,DSD,LpkXILJwnmO,MER,40-44,Male,,rMAK3FxoITO
PP,PP_PREV.N.Age/Sex.20T,DSD,LpkXILJwnmO,MER,45-49,Female,,jNFmyul0M1Q
PP,PP_PREV.N.Age/Sex.20T,DSD,LpkXILJwnmO,MER,45-49,Male,,V31krXqUihY
PP,PP_PREV.N.Age/Sex.20T,DSD,LpkXILJwnmO,MER,50+,Female,,XgU4GcG9syD
PP,PP_PREV.N.Age/Sex.20T,DSD,LpkXILJwnmO,MER,50+,Male,,axM2mQkBzAU
PrEP,PrEP_CURR.N.Age/Sex.20T,DSD,irb0EORmNvv,MER,15-19,Female,,BYmlmGMcCWx
PrEP,PrEP_CURR.N.Age/Sex.20T,DSD,irb0EORmNvv,MER,15-19,Male,,kQ58FETBxFn
